"TIMESTAMP","RECORD","BattV_Min","PTemp","Baudrate","Instantanous_velocity","Average_velocity","velocity_unit","Tilt_angle_value","Flow_Direction","SNR_Instantenous","SNR_Average"
"2024-10-09 21:00:00",656,12.47,14.06,1,911,927,1,43,1,7328,7220
"2024-10-09 22:00:00",657,12.43,17.63,1,896,902,1,43,1,7299,7323
"2024-10-09 23:00:00",658,12.42,17.92,1,896,883,1,43,1,7331,7343
"2024-10-10 00:00:00",659,12.46,17.51,1,890,871,1,43,1,7340,7280
"2024-10-10 01:00:00",660,12.46,16.68,1,904,895,1,43,1,7363,7271
"2024-10-10 02:00:00",661,12.44,15.88,1,878,889,1,43,1,7328,7375
"2024-10-10 03:00:00",662,12.47,15.18,1,900,900,1,43,1,7195,7203
"2024-10-10 04:00:00",663,12.47,14.81,1,897,885,1,44,1,7374,7419
"2024-10-10 05:00:00",664,12.48,14.75,1,854,860,1,43,1,7348,7290
"2024-10-10 06:00:00",665,12.47,14.83,1,853,848,1,43,1,7305,7390
"2024-10-10 07:00:00",666,12.51,15,1,838,834,1,43,1,7259,7393
"2024-10-10 08:00:00",667,12.51,14.69,1,902,906,1,44,1,7247,7226
"2024-10-10 09:00:00",668,12.54,14.27,1,885,898,1,43,1,7264,7302
"2024-10-10 10:00:00",669,12.49,15.09,1,939,928,1,44,1,7219,7215
"2024-10-10 11:00:00",670,12.47,17.86,1,918,918,1,43,1,7239,7234
"2024-10-10 12:00:00",671,12.42,22.73,1,997,967,1,44,1,7085,7085
"2024-10-10 13:00:00",672,12.45,22.2,1,944,927,1,43,1,7202,7213
"2024-10-10 14:00:00",673,12.42,22.7,1,941,930,1,44,1,7252,7220
"2024-10-10 15:00:00",674,12.38,28.69,1,951,919,1,43,1,7139,7086
"2024-10-10 16:00:00",675,12.38,28.31,1,924,935,1,43,1,7031,7154
"2024-10-10 17:00:00",676,12.4,23.39,1,950,939,1,43,1,7141,7187
"2024-10-10 18:00:00",677,12.42,20.97,1,961,952,1,44,1,7157,7198
"2024-10-10 19:00:00",678,12.43,16.63,1,932,934,1,43,1,7400,7329
"2024-10-10 20:00:00",679,12.47,13.25,1,923,944,1,44,1,7192,7357
"2024-10-10 21:00:00",680,12.46,14.8,1,929,923,1,43,1,7383,7316
"2024-10-10 22:00:00",681,12.45,18.24,1,906,915,1,43,1,7333,7309
"2024-10-10 23:00:00",682,12.45,18.29,1,904,903,1,43,1,7339,7308
"2024-10-11 00:00:00",683,12.47,17.6,1,826,862,1,43,1,7212,7261
"2024-10-11 01:00:00",684,12.48,17.16,1,884,881,1,43,1,7262,7277
"2024-10-11 02:00:00",685,12.47,16.82,1,875,884,1,44,1,7241,7214
"2024-10-11 03:00:00",686,12.45,16.58,1,845,851,1,44,1,7380,7360
"2024-10-11 04:00:00",687,12.49,16.14,1,890,870,1,43,1,7383,7407
"2024-10-11 05:00:00",688,12.5,14.64,1,906,905,1,44,1,7364,7369
"2024-10-11 06:00:00",689,12.47,14.92,1,898,922,1,44,1,7199,7258
"2024-10-11 07:00:00",690,12.5,12.53,1,922,887,1,43,1,7265,7225
"2024-10-11 08:00:00",691,12.54,10.12,1,914,920,1,43,1,7422,7344
"2024-10-11 09:00:00",692,12.59,9.03,1,883,876,1,43,1,7337,7251
"2024-10-11 10:00:00",693,12.49,10.34,1,909,905,1,43,1,7139,7159
"2024-10-11 11:00:00",694,12.45,18.17,1,947,919,1,44,1,7106,7162
"2024-10-11 12:00:00",695,12.43,23.24,1,917,916,1,44,1,7089,7134
"2024-10-11 13:00:00",696,12.39,26.91,1,893,909,1,44,1,7146,7208
"2024-10-11 14:00:00",697,12.35,29.84,1,927,939,1,43,1,7124,7166
"2024-10-11 15:00:00",698,12.36,30.32,1,934,934,1,43,1,7144,7203
"2024-10-11 16:00:00",699,12.4,29.79,1,948,946,1,43,1,7176,7001
"2024-10-11 17:00:00",700,12.39,25.86,1,949,948,1,43,1,7194,7173
"2024-10-11 18:00:00",701,12.4,21.37,1,921,903,1,43,1,7219,7161
"2024-10-11 19:00:00",702,12.37,16.05,1,846,900,1,44,1,7175,7146
"2024-10-11 20:00:00",703,12.47,12.74,1,954,929,1,44,1,7267,7299
"2024-10-11 21:00:00",704,12.5,15.65,1,900,871,1,43,1,7189,7191
"2024-10-11 22:00:00",705,12.46,17.63,1,920,935,1,44,1,7393,7277
"2024-10-11 23:00:00",706,12.41,17.26,1,843,878,1,43,1,7618,7399
"2024-10-12 00:00:00",707,12.42,16.18,1,843,859,1,44,1,7395,7210
"2024-10-12 01:00:00",708,12.5,15.79,1,829,845,1,43,1,7541,7468
"2024-10-12 02:00:00",709,12.47,15.43,1,862,864,1,43,1,7299,7339
"2024-10-12 03:00:00",710,12.41,14.32,1,842,848,1,43,1,7339,7317
"2024-10-12 04:00:00",711,12.49,13.78,1,848,869,1,44,1,7360,7334
"2024-10-12 05:00:00",712,12.5,13.46,1,840,872,1,43,1,7249,7327
"2024-10-12 06:00:00",713,12.5,13.32,1,860,865,1,44,1,7531,7360
"2024-10-12 07:00:00",714,12.5,13.29,1,873,891,1,43,1,7327,7263
"2024-10-12 08:00:00",715,12.51,12.77,1,933,910,1,43,1,7300,7324
"2024-10-12 09:00:00",716,12.58,12.28,1,870,866,1,44,1,7166,7051
"2024-10-12 10:00:00",717,12.5,12.94,1,901,893,1,44,1,7262,7340
"2024-10-12 11:00:00",718,12.41,17.62,1,903,892,1,43,1,7238,7231
"2024-10-12 12:00:00",719,12.41,20.64,1,903,894,1,43,1,7124,7151
"2024-10-12 13:00:00",720,12.42,22.6,1,899,917,1,44,1,7108,7176
"2024-10-12 14:00:00",721,12.43,25.32,1,918,914,1,43,1,7176,7207
"2024-10-12 15:00:00",722,12.37,28.76,1,928,936,1,43,1,7207,7101
"2024-10-12 16:00:00",723,12.42,28.79,1,933,908,1,44,1,7055,7060
"2024-10-12 17:00:00",724,12.39,24.29,1,933,930,1,44,1,7011,7084
"2024-10-12 18:00:00",725,12.37,20.75,1,960,952,1,44,1,7180,7156
"2024-10-12 19:00:00",726,12.42,15.75,1,911,923,1,43,1,7241,7298
"2024-10-12 20:00:00",727,12.47,13.65,1,926,928,1,43,1,7371,7346
"2024-10-12 21:00:00",728,12.46,15.03,1,900,908,1,43,1,7348,7394
"2024-10-12 22:00:00",729,12.43,17.03,1,899,907,1,44,1,7320,7255
"2024-10-12 23:00:00",730,12.46,16.77,1,934,923,1,43,1,7405,7395
"2024-10-13 00:00:00",731,12.46,16.09,1,873,904,1,43,1,7343,7305
"2024-10-13 01:00:00",732,12.46,15.52,1,876,895,1,43,1,7323,7221
"2024-10-13 02:00:00",733,12.46,14.33,1,875,875,1,43,1,7299,7295
"2024-10-13 03:00:00",734,12.5,13.88,1,847,858,1,43,1,7265,7229
"2024-10-13 04:00:00",735,12.5,13.72,1,884,865,1,44,1,7440,7410
"2024-10-13 05:00:00",736,12.5,12.76,1,867,863,1,44,1,7194,7338
"2024-10-13 06:00:00",737,12.5,11.91,1,858,850,1,43,1,7294,7299
"2024-10-13 07:00:00",738,12.51,11.32,1,863,875,1,43,1,7299,7265
"2024-10-13 08:00:00",739,12.54,11.01,1,882,858,1,44,1,7231,7382
"2024-10-13 09:00:00",740,12.58,10.91,1,877,899,1,43,1,7333,7306
"2024-10-13 10:00:00",741,12.5,11.68,1,912,913,1,43,1,7336,7281
"2024-10-13 11:00:00",742,12.43,17.51,1,889,886,1,43,1,7082,7150
"2024-10-13 12:00:00",743,12.43,21.4,1,923,916,1,44,1,7178,7213
"2024-10-13 13:00:00",744,12.41,24.27,1,946,948,1,44,1,7275,7298
"2024-10-13 14:00:00",745,12.4,25.94,1,923,925,1,43,1,7358,7215
"2024-10-13 15:00:00",746,12.42,27.32,1,901,911,1,44,1,7363,7269
"2024-10-13 16:00:00",747,12.66,27.9,1,897,897,1,43,1,7182,7200
"2024-10-13 17:00:00",748,12.72,23.88,1,949,951,1,43,1,7166,7205
"2024-10-13 18:00:00",749,12.73,20.52,1,928,936,1,44,1,7137,7091
"2024-10-13 19:00:00",750,12.76,16.17,1,901,918,1,43,1,7221,7260
"2024-10-13 20:00:00",751,12.76,12.43,1,936,926,1,44,1,7449,7365
"2024-10-13 21:00:00",752,12.76,14.54,1,930,940,1,44,1,7285,7231
"2024-10-13 22:00:00",753,12.73,17.21,1,931,929,1,43,1,7233,7280
"2024-10-13 23:00:00",754,12.73,16.8,1,881,892,1,43,1,7238,7268
"2024-10-14 00:00:00",755,12.73,15.49,1,886,913,1,43,1,7285,7263
"2024-10-14 01:00:00",756,12.76,14.9,1,864,891,1,43,1,7339,7272
"2024-10-14 02:00:00",757,12.77,13.81,1,918,899,1,44,1,7159,7222
"2024-10-14 03:00:00",758,12.77,14.23,1,814,837,1,43,1,7352,7276
"2024-10-14 04:00:00",759,12.76,13.48,1,940,911,1,43,1,7361,7297
"2024-10-14 05:00:00",760,12.76,12.65,1,883,891,1,43,1,7393,7325
"2024-10-14 06:00:00",761,12.79,12.25,1,885,882,1,43,1,7317,7329
"2024-10-14 07:00:00",762,12.79,11.27,1,909,911,1,43,1,7244,7330
"2024-10-14 08:00:00",763,12.81,11.83,1,898,885,1,43,1,7352,7478
"2024-10-14 09:00:00",764,12.88,11.95,1,939,931,1,43,1,7252,7285
"2024-10-14 10:00:00",765,12.85,12.01,1,886,900,1,43,1,7270,7322
"2024-10-14 11:00:00",766,12.77,16.44,1,787,809,1,44,1,6891,7024
"2024-10-14 12:00:00",767,12.72,20.98,1,868,875,1,44,1,7173,7133
"2024-10-14 13:00:00",768,12.69,23.79,1,879,876,1,43,1,6988,7146
"2024-10-14 14:00:00",769,12.67,25.89,1,903,882,1,44,1,7128,7095
"2024-10-14 15:00:00",770,12.65,27.88,1,911,899,1,43,1,7025,7016
"2024-10-14 16:00:00",771,12.65,28.4,1,925,915,1,44,1,7171,7170
"2024-10-14 17:00:00",772,12.7,24.61,1,930,931,1,43,1,7173,7176
"2024-10-14 18:00:00",773,12.71,20.32,1,945,925,1,43,1,7262,7143
"2024-10-14 19:00:00",774,12.76,16.36,1,946,950,1,43,1,7204,7256
"2024-10-14 20:00:00",775,12.74,13.76,1,955,927,1,44,1,7229,7238
"2024-10-14 21:00:00",776,12.75,13.73,1,989,968,1,43,1,7448,7431
"2024-10-14 22:00:00",777,12.74,16.66,1,847,857,1,43,1,7426,7361
"2024-10-14 23:00:00",778,12.72,16.65,1,802,833,1,43,1,7291,7235
"2024-10-15 00:00:00",779,12.74,16.44,1,859,864,1,43,1,7216,7145
"2024-10-15 01:00:00",780,12.73,15.42,1,898,888,1,43,1,7346,7274
"2024-10-15 02:00:00",781,12.76,14.49,1,887,879,1,43,1,7370,7384
"2024-10-15 03:00:00",782,12.76,14.23,1,856,850,1,43,1,7292,7333
"2024-10-15 04:00:00",783,12.76,14.18,1,904,888,1,44,1,7416,7413
"2024-10-15 05:00:00",784,12.77,12.92,1,877,871,1,44,1,7316,7227
"2024-10-15 06:00:00",785,12.76,12.65,1,867,884,1,43,1,7265,7238
"2024-10-15 07:00:00",786,12.79,12.09,1,886,876,1,44,1,7427,7379
"2024-10-15 08:00:00",787,12.77,11.54,1,934,929,1,44,1,7214,7213
"2024-10-15 09:00:00",788,12.88,11.92,1,861,874,1,43,1,7415,7298
"2024-10-15 10:00:00",789,12.88,10.1,1,937,927,1,43,1,7459,7430
"2024-10-15 11:00:00",790,12.77,15.83,1,998,1011,1,43,1,7144,7058
"2024-10-15 12:00:00",791,12.72,19.89,1,873,873,1,43,1,7123,7089
"2024-10-15 13:00:00",792,12.72,23.26,1,1032,1022,1,44,1,7146,7080
"2024-10-15 14:00:00",793,12.71,25.79,1,874,885,1,44,1,7126,7069
"2024-10-15 15:00:00",794,12.64,27.65,1,896,909,1,43,1,7297,7117
"2024-10-15 16:00:00",795,12.64,28.15,1,872,870,1,43,1,7068,7002
"2024-10-15 17:00:00",796,12.69,23.44,1,888,903,1,43,1,7064,7042
"2024-10-15 18:00:00",797,12.72,19.28,1,933,923,1,43,1,7207,7241
"2024-10-15 19:00:00",798,12.76,15.17,1,918,933,1,43,1,7380,7342
"2024-10-15 20:00:00",799,12.77,11.81,1,950,935,1,44,1,7395,7394
"2024-10-15 21:00:00",800,12.76,11.41,1,923,912,1,44,1,7286,7324
"2024-10-15 22:00:00",801,12.73,16.14,1,886,898,1,44,1,7360,7266
"2024-10-15 23:00:00",802,12.72,17.14,1,893,877,1,44,1,7209,7206
"2024-10-16 00:00:00",803,12.73,15.95,1,867,877,1,43,1,7527,7495
"2024-10-16 01:00:00",804,12.74,15.55,1,895,913,1,43,1,7434,7353
"2024-10-16 02:00:00",805,12.74,14.65,1,886,871,1,43,1,7316,7439
"2024-10-16 03:00:00",806,12.75,13.84,1,878,886,1,43,1,7437,7432
"2024-10-16 04:00:00",807,12.75,13.44,1,847,853,1,43,1,7361,7449
"2024-10-16 05:00:00",808,12.77,13.23,1,919,901,1,44,1,7455,7359
"2024-10-16 06:00:00",809,12.77,12.65,1,886,888,1,44,1,7233,7276
"2024-10-16 07:00:00",810,12.78,12.8,1,900,914,1,43,1,7323,7349
"2024-10-16 08:00:00",811,12.77,12.14,1,888,904,1,44,1,7334,7348
"2024-10-16 09:00:00",812,12.86,12.21,1,857,880,1,43,1,7206,7303
"2024-10-16 10:00:00",813,12.86,12.78,1,908,902,1,43,1,7283,7391
"2024-10-16 11:00:00",814,12.74,17.68,1,926,928,1,44,1,7209,7246
"2024-10-16 12:00:00",815,12.69,23.14,1,901,898,1,43,1,7091,7176
"2024-10-16 13:00:00",816,12.68,26.74,1,933,935,1,43,1,7100,7089
"2024-10-16 14:00:00",817,12.68,29.26,1,946,939,1,43,1,7080,7118
"2024-10-16 15:00:00",818,12.65,27.75,1,905,928,1,44,1,7128,7159
"2024-10-16 16:00:00",819,12.65,27.43,1,945,937,1,43,1,7132,7218
"2024-10-16 17:00:00",820,12.67,24,1,919,910,1,43,1,7183,7084
"2024-10-16 18:00:00",821,12.73,21.15,1,905,897,1,43,1,7334,7327
"2024-10-16 19:00:00",822,12.75,16.08,1,934,948,1,43,1,7288,7314
"2024-10-16 20:00:00",823,12.75,12.98,1,990,964,1,44,1,7380,7326
"2024-10-16 21:00:00",824,12.75,13.79,1,916,907,1,44,1,7377,7436
"2024-10-16 22:00:00",825,12.75,14.86,1,949,946,1,44,1,7352,7375
"2024-10-16 23:00:00",826,12.73,16.75,1,948,958,1,43,1,7380,7266
"2024-10-17 00:00:00",827,12.72,17.64,1,944,951,1,43,1,7402,7451
"2024-10-17 01:00:00",828,12.73,16.03,1,990,979,1,43,1,7396,7373
"2024-10-17 02:00:00",829,12.76,13.01,1,1023,1009,1,44,1,7546,7534
"2024-10-17 03:00:00",830,12.77,11.73,1,1047,1057,1,44,1,4800,4780
"2024-10-17 04:00:00",831,12.8,10.07,1,1042,1037,1,43,1,4606,4755
"2024-10-17 05:00:00",832,12.8,9.18,1,936,917,1,43,1,7246,7247
"2024-10-17 06:00:00",833,12.83,8.99,1,913,922,1,43,1,5856,5757
"2024-10-17 07:00:00",834,12.84,8.92,1,1201,1140,1,43,1,3486,3486
"2024-10-17 08:00:00",835,12.84,8.59,1,1037,1085,1,43,1,3704,3574
"2024-10-17 09:00:00",836,12.93,7.059,1,1045,1050,1,43,1,6322,6228
"2024-10-17 10:00:00",837,12.95,7.2,1,942,953,1,44,1,7370,7406
"2024-10-17 11:00:00",838,12.92,8.52,1,918,912,1,44,1,7228,7296
"2024-10-17 12:00:00",839,12.89,9.82,1,893,907,1,43,1,7157,7269
"2024-10-17 13:00:00",840,12.85,11.54,1,979,962,1,44,1,7460,7459
"2024-10-17 14:00:00",841,12.83,13.67,1,999,1031,1,44,1,7283,7375
"2024-10-17 15:00:00",842,12.8,14.49,1,1094,1075,1,44,1,7447,7449
"2024-10-17 16:00:00",843,12.8,13.67,1,1018,1019,1,44,1,7505,7454
"2024-10-17 17:00:00",844,12.81,12.69,1,987,979,1,44,1,7374,7386
"2024-10-17 18:00:00",845,12.84,11.19,1,1047,1037,1,44,1,7438,7449
"2024-10-17 19:00:00",846,12.84,9.88,1,955,961,1,44,1,7483,7374
"2024-10-17 20:00:00",847,12.82,8.24,1,993,972,1,44,1,7389,7404
"2024-10-17 21:00:00",848,12.85,7.16,1,1035,1009,1,43,1,3984,4003
"2024-10-17 22:00:00",849,12.85,4.89,1,1122,1018,1,44,1,4101,4288
"2024-10-17 23:00:00",850,12.89,4.107,1,980,988,1,44,1,6607,6519
"2024-10-18 00:00:00",851,12.9,3.58,1,945,955,1,43,1,7402,7434
"2024-10-18 01:00:00",852,12.92,3.317,1,962,970,1,43,1,7499,7563
"2024-10-18 02:00:00",853,12.92,3.506,1,982,974,1,43,1,7578,7467
"2024-10-18 03:00:00",854,12.92,3.682,1,984,986,1,44,1,7474,7498
"2024-10-18 04:00:00",855,12.93,3.714,1,935,935,1,43,1,7566,7479
"2024-10-18 05:00:00",856,12.91,3.473,1,966,974,1,44,1,7475,7393
"2024-10-18 06:00:00",857,12.93,3.457,1,964,946,1,43,1,7403,7415
"2024-10-18 07:00:00",858,12.93,3.501,1,956,954,1,44,1,7471,7494
"2024-10-18 08:00:00",859,12.93,3.616,1,962,964,1,44,1,7472,7484
"2024-10-18 09:00:00",860,13.01,3.968,1,969,981,1,44,1,7399,7394
"2024-10-18 10:00:00",861,13,5.096,1,923,959,1,44,1,7386,7400
"2024-10-18 11:00:00",862,12.98,5.805,1,927,938,1,44,1,7467,7439
"2024-10-18 12:00:00",863,12.96,6.199,1,931,955,1,44,1,7544,7506
"2024-10-18 13:00:00",864,12.93,7.475,1,907,939,1,43,1,7273,7310
"2024-10-18 14:00:00",865,12.89,8.63,1,949,933,1,44,1,7491,7474
"2024-10-18 15:00:00",866,12.88,8.95,1,950,963,1,44,1,7369,7419
"2024-10-18 16:00:00",867,12.86,11.55,1,957,979,1,43,1,7445,7456
"2024-10-18 17:00:00",868,12.88,9.42,1,951,951,1,44,1,7487,7524
"2024-10-18 18:00:00",869,12.92,8.07,1,950,962,1,43,1,7311,7355
"2024-10-18 19:00:00",870,12.92,7.272,1,943,948,1,43,1,7413,7424
"2024-10-18 20:00:00",871,12.85,6.389,1,955,954,1,43,1,7427,7363
"2024-10-18 21:00:00",872,12.88,5.149,1,958,958,1,44,1,7451,7421
"2024-10-18 22:00:00",873,12.88,4.352,1,955,967,1,43,1,7319,7373
"2024-10-18 23:00:00",874,12.89,3.951,1,952,966,1,43,1,7389,7380
"2024-10-19 00:00:00",875,12.9,3.145,1,960,934,1,44,1,7460,7468
"2024-10-19 01:00:00",876,12.93,1.696,1,960,963,1,44,1,7374,7402
"2024-10-19 02:00:00",877,12.96,0.953,1,975,974,1,43,1,7399,7432
"2024-10-19 03:00:00",878,12.96,0.535,1,979,978,1,44,1,7427,7480
"2024-10-19 04:00:00",879,12.99,0.101,1,983,963,1,44,1,7522,7550
"2024-10-19 05:00:00",880,13,-0.482,1,924,930,1,43,1,7363,7359
"2024-10-19 06:00:00",881,13.01,-0.685,1,944,940,1,43,1,7438,7425
"2024-10-19 07:00:00",882,13.04,-0.986,1,996,991,1,44,1,7396,7392
"2024-10-19 08:00:00",883,13.07,-1.416,1,974,954,1,43,1,7400,7506
"2024-10-19 09:00:00",884,13.13,-1.208,1,964,956,1,44,1,7492,7501
"2024-10-19 10:00:00",885,13.12,-0.533,1,949,957,1,43,1,7358,7404
"2024-10-19 11:00:00",886,12.94,5.208,1,941,951,1,43,1,7371,7350
"2024-10-19 12:00:00",887,12.85,11.87,1,946,929,1,44,1,7257,7223
"2024-10-19 13:00:00",888,12.84,14.51,1,967,946,1,44,1,7234,7346
"2024-10-19 14:00:00",889,12.8,16.37,1,965,975,1,43,1,7231,7296
"2024-10-19 15:00:00",890,12.76,17.86,1,957,961,1,44,1,7464,7420
"2024-10-19 16:00:00",891,12.77,18.01,1,975,994,1,44,1,7448,7379
"2024-10-19 17:00:00",892,12.8,13.9,1,953,945,1,43,1,7257,7328
"2024-10-19 18:00:00",893,12.84,10.97,1,926,927,1,43,1,7216,7329
"2024-10-19 19:00:00",894,12.88,7.748,1,950,931,1,44,1,7371,7292
"2024-10-19 20:00:00",895,12.87,5.85,1,965,952,1,44,1,7433,7405
"2024-10-19 21:00:00",896,12.88,5.304,1,944,965,1,44,1,7325,7320
"2024-10-19 22:00:00",897,12.88,6.3,1,959,947,1,44,1,7419,7472
"2024-10-19 23:00:00",898,12.88,7.664,1,935,919,1,44,1,7294,7309
"2024-10-20 00:00:00",899,12.88,7.693,1,926,929,1,43,1,7464,7450
"2024-10-20 01:00:00",900,12.86,6.757,1,990,977,1,43,1,7448,7433
"2024-10-20 02:00:00",901,12.88,5.93,1,953,964,1,43,1,7336,7389
"2024-10-20 03:00:00",902,12.89,3.31,1,983,971,1,44,1,7377,7413
"2024-10-20 04:00:00",903,12.89,4.44,1,943,939,1,44,1,7452,7367
"2024-10-20 05:00:00",904,12.89,5.757,1,971,945,1,43,1,7366,7380
"2024-10-20 06:00:00",905,12.89,5.552,1,949,946,1,43,1,7333,7389
"2024-10-20 07:00:00",906,12.91,2.806,1,931,948,1,43,1,7327,7361
"2024-10-20 08:00:00",907,12.93,3.371,1,972,974,1,43,1,7447,7462
"2024-10-20 09:00:00",908,13.01,2.004,1,961,957,1,43,1,7514,7458
"2024-10-20 10:00:00",909,13.08,2.138,1,908,906,1,44,1,7396,7423
"2024-10-20 11:00:00",910,12.89,8.6,1,904,908,1,43,1,7390,7401
"2024-10-20 12:00:00",911,12.8,15.65,1,887,915,1,43,1,7134,7157
"2024-10-20 13:00:00",912,12.78,17.88,1,982,979,1,44,1,7251,7307
"2024-10-20 14:00:00",913,12.79,19.8,1,964,977,1,43,1,7327,7365
"2024-10-20 15:00:00",914,12.73,21.48,1,946,961,1,43,1,7340,7325
"2024-10-20 16:00:00",915,12.73,21.2,1,953,938,1,43,1,7345,7349
"2024-10-20 17:00:00",916,12.78,16.52,1,941,949,1,43,1,7376,7300
"2024-10-20 18:00:00",917,12.81,12.74,1,989,970,1,43,1,7441,7427
"2024-10-20 19:00:00",918,12.85,9.83,1,966,945,1,44,1,7323,7315
"2024-10-20 20:00:00",919,12.82,7.758,1,979,971,1,44,1,7445,7398
"2024-10-20 21:00:00",920,12.85,6.738,1,1001,1009,1,44,1,7535,7474
"2024-10-20 22:00:00",921,12.86,6.064,1,994,974,1,44,1,7303,7393
"2024-10-20 23:00:00",922,12.88,5.73,1,958,966,1,44,1,7453,7419
"2024-10-21 00:00:00",923,12.89,5.707,1,956,956,1,43,1,7422,7456
"2024-10-21 01:00:00",924,12.88,5.963,1,890,909,1,44,1,7451,7416
"2024-10-21 02:00:00",925,12.87,6.03,1,902,905,1,43,1,7244,7308
"2024-10-21 03:00:00",926,12.88,5.744,1,898,900,1,44,1,7228,7313
"2024-10-21 04:00:00",927,12.88,5.912,1,953,952,1,43,1,7436,7385
"2024-10-21 05:00:00",928,12.88,6.077,1,982,986,1,43,1,7405,7365
"2024-10-21 06:00:00",929,12.88,5.967,1,987,974,1,43,1,7382,7424
"2024-10-21 07:00:00",930,12.88,6.369,1,954,944,1,43,1,7445,7440
"2024-10-21 08:00:00",931,12.89,6.018,1,949,942,1,43,1,7405,7388
"2024-10-21 09:00:00",932,12.97,6.376,1,918,911,1,43,1,7444,7423
"2024-10-21 10:00:00",933,12.97,6.732,1,970,965,1,43,1,7467,7442
"2024-10-21 11:00:00",934,12.85,10.66,1,1135,1151,1,43,1,7238,7235
"2024-10-21 12:00:00",935,12.6,15.73,1,958,963,1,43,1,7313,7247
